enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,cdi_round,experience_group,training_ten_hours
26002,16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,no info,no info,never,80,1.0,0.9,<5,80
8528,160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Public Sector,>4,108,0.0,0.9,>20,80
6141,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,45,0.0,0.9,<5,40
27667,103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,no info,no info,never,77,0.0,0.9,5-10,40
2821,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,0.0,0.9,11-15,0
21216,173,0.878,no info,No relevent experience,no_enrollment,Graduate,STEM,5,no info,no info,1,28,0.0,0.9,5-10,0
25495,142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,37,0.0,0.7,5-10,0
20791,16,0.91,no info,No relevent experience,Full time course,Graduate,STEM,2,no info,no info,2,108,1.0,0.9,<5,80
28015,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,162,0.0,0.9,11-15,160
10685,73,0.754,no info,Has relevent experience,Full time course,High School,no info,9,no info,no info,>4,41,0.0,0.8,5-10,40
405,165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,4,0.0,0.9,16-20,0
13891,71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41,0.0,0.9,<5,40
33050,165,0.903,no info,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12,0.0,0.9,16-20,0
399,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,190,0.0,0.9,>20,160
8202,21,0.624,no info,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,29,1.0,0.6,5-10,0
8751,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,1,11,0.0,0.9,5-10,0
20744,103,0.92,Male,No relevent experience,Full time course,High School,no info,3,10000+,Pvt Ltd,1,30,0.0,0.9,<5,0
25380,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,no info,>4,39,0.0,0.9,11-15,0
24617,102,0.804,Male,Has relevent experience,Full time course,High School,no info,9,no info,no info,1,16,0.0,0.8,5-10,0
12509,114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,5,0.0,0.9,>20,0
25473,26,0.698,Male,No relevent experience,Full time course,High School,no info,8,no info,no info,never,39,0.0,0.7,5-10,0
13083,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,29,0.0,0.9,5-10,0
12454,21,0.624,no info,Has relevent experience,Full time course,Masters,STEM,4,50-99,NGO,2,210,0.0,0.6,<5,200
3500,103,0.92,Other,No relevent experience,Part time course,High School,no info,6,50-99,Funded Startup,1,54,0.0,0.9,5-10,40
15922,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,44,0.0,0.9,5-10,40
6685,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,no info,no info,>4,47,0.0,0.9,11-15,40
28838,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74,0.0,0.9,>20,40
24082,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,1,8,1.0,0.6,5-10,0
24846,21,0.624,no info,No relevent experience,Full time course,Graduate,STEM,7,no info,no info,never,20,1.0,0.6,5-10,0
1020,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0.0,0.9,<5,160
6189,36,0.893,no info,No relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110,0.0,0.9,<5,80
16994,46,0.762,Other,Has relevent experience,Part time course,High School,no info,3,10/49,Pvt Ltd,1,262,0.0,0.8,<5,240
13135,138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,no info,no info,1,6,0.0,0.8,11-15,0
14578,64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,19,1.0,0.7,5-10,0
20732,64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,1.0,0.7,>20,0
16537,136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,no info,>4,134,0.0,0.9,11-15,120
17358,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,1,40,0.0,0.9,11-15,40
21933,71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0.0,0.9,11-15,0
7342,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,no info,no info,3,102,0.0,0.9,11-15,80
5630,21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,no info,no info,never,100,0.0,0.6,<5,80
24152,83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30,0.0,0.9,<5,0
17762,103,0.92,no info,No relevent experience,no_enrollment,High School,no info,5,no info,no info,1,20,1.0,0.9,5-10,0
4310,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0.0,0.9,11-15,0
5142,16,0.91,no info,No relevent experience,no_enrollment,Primary School,no info,5,no info,no info,never,15,0.0,0.9,5-10,0
22319,21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,no info,no info,1,14,1.0,0.6,<5,0
30912,83,0.923,Male,No relevent experience,no_enrollment,Primary School,no info,1,no info,Pvt Ltd,never,103,0.0,0.9,<5,80
20976,160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0.0,0.9,5-10,40
13150,16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27,0.0,0.9,>20,0
12206,114,0.926,Male,No relevent experience,no_enrollment,High School,no info,10,100-500,Pvt Ltd,>4,46,0.0,0.9,5-10,40
9407,114,0.926,Male,Has relevent experience,no_enrollment,High School,no info,7,50-99,Pvt Ltd,>4,110,0.0,0.9,5-10,80
13152,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0.0,0.9,11-15,80
1069,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57,0.0,0.9,5-10,40
25418,160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,no info,no info,1,240,0.0,0.9,5-10,240
22689,98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0.0,0.9,<5,40
5104,75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,no info,no info,1,16,1.0,0.9,5-10,0
13994,12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1.0,0.6,>20,40
27064,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94,0.0,0.9,5-10,80
14598,37,0.794,no info,No relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0.0,0.8,5-10,160
9571,173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,25,0.0,0.9,5-10,0
30854,43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0.0,0.5,5-10,0
25290,173,0.878,no info,Has relevent experience,no_enrollment,High School,no info,<1,100-500,Pvt Ltd,1,29,0.0,0.9,<5,0
29640,90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,no info,no info,1,23,0.0,0.7,5-10,0
17519,142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,113,0.0,0.7,5-10,80
12111,73,0.754,no info,Has relevent experience,no_enrollment,Graduate,STEM,15,no info,no info,2,56,0.0,0.8,11-15,40
6085,104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,no info,no info,1,39,1.0,0.9,<5,0
27277,103,0.92,no info,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20,0.0,0.9,<5,0
31692,160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0.0,0.9,>20,40
6052,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0.0,0.9,>20,40
18161,145,0.555,no info,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,1,106,0.0,0.6,<5,80
12934,114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0.0,0.9,16-20,40
30400,73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51,0.0,0.8,5-10,40
26419,67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0.0,0.9,5-10,40
4188,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,150,0.0,0.9,16-20,120
12117,74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,320,0.0,0.6,<5,320
28847,136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,no info,no info,never,20,0.0,0.9,5-10,0
32534,102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0.0,0.8,5-10,40
22395,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,no info,Public Sector,1,129,1.0,0.6,<5,120
4876,67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10,no info,no info,1,42,0.0,0.9,5-10,40
25182,61,0.913,no info,No relevent experience,no_enrollment,High School,no info,2,100-500,Pvt Ltd,never,58,0.0,0.9,<5,40
26135,103,0.92,Male,No relevent experience,Full time course,High School,no info,3,no info,no info,1,126,1.0,0.9,<5,120
7517,103,0.92,no info,No relevent experience,no_enrollment,High School,no info,4,no info,no info,1,45,1.0,0.9,<5,40
2793,83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,166,0.0,0.9,>20,160
25174,61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0.0,0.9,<5,80
5593,103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,no info,no info,1,37,0.0,0.9,>20,0
14003,102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2,no info,no info,1,95,1.0,0.8,<5,80
33057,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,29,1.0,0.9,>20,0
30484,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31,0.0,0.9,>20,0
14688,116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0.0,0.7,11-15,80
25459,114,0.926,Male,No relevent experience,no_enrollment,Primary School,no info,3,no info,no info,never,16,0.0,0.9,<5,0
23657,103,0.92,Male,No relevent experience,no_enrollment,Primary School,no info,4,no info,no info,never,14,0.0,0.9,<5,0
20322,102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206,0.0,0.8,>20,200
22194,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Funded Startup,1,204,0.0,0.9,<5,200
31401,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116,0.0,0.9,16-20,80
14914,102,0.804,no info,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161,0.0,0.8,16-20,160
20376,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,25,1.0,0.9,>20,0
27530,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94,0.0,0.9,16-20,80
24701,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16,0.0,0.9,11-15,0
6790,90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15,no info,no info,1,100,0.0,0.7,11-15,80
10102,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107,0.0,0.9,16-20,80
10338,157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11,no info,no info,1,17,0.0,0.8,11-15,0
15701,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140,0.0,0.9,5-10,120
21218,75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75,0.0,0.9,<5,40
1586,75,0.939,no info,Has relevent experience,no_enrollment,High School,no info,6,no info,no info,1,59,0.0,0.9,5-10,40
9189,23,0.899,no info,Has relevent experience,no_enrollment,High School,no info,6,50-99,no info,1,146,0.0,0.9,5-10,120
10752,67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42,1.0,0.9,5-10,40
28406,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,No Major,14,no info,Pvt Ltd,1,131,0.0,0.9,11-15,120
26320,94,0.698,no info,Has relevent experience,Part time course,High School,no info,9,no info,no info,4,74,0.0,0.7,5-10,40
17460,16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0.0,0.9,5-10,0
18657,102,0.804,no info,No relevent experience,no_enrollment,Graduate,STEM,3,no info,no info,never,53,1.0,0.8,<5,40
9384,61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143,0.0,0.9,>20,120
4269,67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0.0,0.9,11-15,40
14935,103,0.92,Male,Has relevent experience,no_enrollment,High School,no info,11,500-999,Pvt Ltd,1,7,0.0,0.9,11-15,0
28033,136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0.0,0.9,<5,160
1568,99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0.0,0.9,11-15,40
15465,100,0.887,Male,Has relevent experience,no_enrollment,High School,no info,2,50-99,Public Sector,1,82,0.0,0.9,<5,80
24729,104,0.924,no info,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,94,0.0,0.9,5-10,80
29440,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,no info,2,60,1.0,0.6,<5,40
32652,65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124,0.0,0.8,5-10,120
28556,149,0.6890000000000001,no info,No relevent experience,no_enrollment,Primary School,no info,2,no info,no info,2,46,0.0,0.7,<5,40
12875,152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,no info,NGO,2,57,1.0,0.7,<5,40
21078,160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0.0,0.9,5-10,0
30331,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101,0.0,0.9,11-15,80
5899,150,0.698,Male,No relevent experience,no_enrollment,Primary School,no info,3,no info,Pvt Ltd,never,31,0.0,0.7,<5,0
22787,136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,1,36,0.0,0.9,>20,0
27435,36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15,no info,no info,4,198,0.0,0.9,11-15,160
2855,16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31,0.0,0.9,5-10,0
27866,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31,0.0,0.9,>20,0
7328,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,no info,no info,>4,26,1.0,0.9,16-20,0
24807,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0.0,0.9,5-10,40
27113,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,no info,no info,>4,8,1.0,0.6,11-15,0
6008,16,0.91,Male,Has relevent experience,no_enrollment,High School,no info,>20,100-500,Pvt Ltd,>4,38,0.0,0.9,>20,0
760,23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,no info,no info,2,8,0.0,0.9,16-20,0
2990,173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,1.0,0.9,>20,0
28229,40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51,0.0,0.8,16-20,40
4162,102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0.0,0.8,5-10,0
27326,114,0.926,Male,Has relevent experience,Full time course,High School,no info,7,no info,no info,1,17,0.0,0.9,5-10,0
2194,23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,19,0.0,0.9,5-10,0
21564,21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1.0,0.6,5-10,40
17432,16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0.0,0.9,11-15,0
13952,160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,no info,no info,>4,23,1.0,0.9,>20,0
1988,36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38,0.0,0.9,>20,0
23691,21,0.624,no info,No relevent experience,Full time course,Masters,STEM,4,no info,no info,never,46,1.0,0.6,<5,40
10481,102,0.804,no info,No relevent experience,Full time course,Graduate,Business Degree,<1,no info,no info,never,214,0.0,0.8,<5,200
8540,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0.0,0.9,>20,40
8806,103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,no info,no info,never,22,1.0,0.9,<5,0
15468,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65,0.0,0.9,11-15,40
32747,160,0.92,no info,Has relevent experience,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64,0.0,0.9,11-15,40
1297,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0.0,0.9,5-10,80
4075,100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,1,52,1.0,0.9,<5,40
12772,136,0.897,no info,Has relevent experience,no_enrollment,Masters,STEM,14,no info,no info,>4,21,0.0,0.9,11-15,0
22517,114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0.0,0.9,<5,80
26388,136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,no info,no info,4,288,1.0,0.9,5-10,280
30676,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,53,0.0,0.9,>20,40
18376,75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,no info,1,60,0.0,0.9,16-20,40
10970,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,no info,no info,>4,178,0.0,0.9,16-20,160
29961,75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166,0.0,0.9,>20,160
5136,104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,>20,no info,no info,1,62,0.0,0.9,>20,40
20369,21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,no info,1,35,0.0,0.6,5-10,0
23505,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,106,0.0,0.9,16-20,80
11751,138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58,0.0,0.8,5-10,40
32699,103,0.92,no info,Has relevent experience,no_enrollment,High School,no info,18,10000+,Pvt Ltd,1,80,0.0,0.9,16-20,80
10370,75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166,0.0,0.9,16-20,160
4095,10,0.895,no info,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,25,0.0,0.9,>20,0
5340,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109,0.0,0.9,>20,80
9217,71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37,0.0,0.9,<5,0
15294,11,0.55,no info,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,never,55,1.0,0.6,<5,40
5673,45,0.89,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0.0,0.9,5-10,40
25421,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84,0.0,0.9,16-20,80
20698,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72,0.0,0.9,>20,40
41,100,0.887,Male,Has relevent experience,no_enrollment,High School,no info,>20,100-500,Pvt Ltd,1,47,0.0,0.9,>20,40
23636,67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,12,no info,no info,4,47,0.0,0.9,11-15,40
21466,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,no info,no info,1,198,1.0,0.6,5-10,160
9515,103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64,0.0,0.9,<5,40
20743,50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,23,1.0,0.9,11-15,0
25766,71,0.884,Male,No relevent experience,Full time course,Masters,STEM,14,100-500,Public Sector,3,96,0.0,0.9,11-15,80
4626,21,0.624,Male,No relevent experience,no_enrollment,High School,no info,2,no info,Pvt Ltd,never,306,0.0,0.6,<5,280
4642,73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,NGO,1,8,0.0,0.8,5-10,0
16178,46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,48,0.0,0.8,>20,40
1829,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,98,1.0,0.6,5-10,80
2377,114,0.926,no info,No relevent experience,no_enrollment,Phd,STEM,7,500-999,NGO,never,46,0.0,0.9,5-10,40
8287,103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,no info,no info,1,53,1.0,0.9,<5,40
